blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
20534154,1723726403,0x16c0bf18d10c43ccbcee2b61f0733fda93e95d93385617f98937ec99076a8d5a,25,0x7b2adfb92b3595b0ab2a70e57d6c72e1efe1f40e0b486a0c03e923e305f8bcfd,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcf52c5cbf5bc68f9505c028e994a277d0bc1b23b,3000000000,USDC,USDC,6,149,264725,7989395398,258289,13929273,deprecated,2040060
20534154,1723726403,0x16c0bf18d10c43ccbcee2b61f0733fda93e95d93385617f98937ec99076a8d5a,25,0x7b2adfb92b3595b0ab2a70e57d6c72e1efe1f40e0b486a0c03e923e305f8bcfd,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800000000,USDC,USDC,6,149,264725,7989395398,258289,13929273,deprecated,2040060
20561587,1724057387,0x4f828cc71029757fec8b81899df46f5231e42426d58c74f231c244f88d45bebf,26,0x94a7e657add18502995523afcdc1711dfc3b41da62e5cac3ef8182bd8330f7a9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,8177320000,USDC,USDC,6,112,98516,880870375,96582,13574597,deprecated,2012627
20561627,1724057867,0x9bbfce0fd2235d8c7f7008ba5a40119ea92d09c7d46e8e4013d341ff742bdd19,27,0x77442c3edb5725e13a913ab34368473d7fec66857a11afa8da6f9490850943e0,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,120000000,USDC,USDC,6,102,80356,1095887003,79458,10854984,deprecated,2012587
20626353,1724839283,0x8ad3fbc0cba15c95ea8289857401496060a4699541c9faf1556795f758daf574,29,0xe31724298308918ca0f3ed1f3c54f876f1989bb40548d02d1beb46f8ab9afbfd,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,236000000,USDC,USDC,6,53,80368,5628493039,79470,10762650,deprecated,1947861
20661323,1725261263,0x8e529dc9349d4bd0112c42ac17d6cac9a203f82a1e950edbedfe09e072eb721f,23566,0x628760f4e30f9817f87b405a3317d4ab7dbded69472508eeaabec8417d191291,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9008d19f58aabd9ed0d60971565aa8510560ab41,34000000000,USDC,USDC,6,103,1037064,903070085,488030,10055726,deprecated,1912891
20661515,1725263579,0xd17287c10be31358decbde493ed3fa42dd71613734abc8e8dedf8616557525eb,11,0xfaadc63a03d44d3d21083b9cbd7a63c090b7b6276d0aa3bf7bc4704ba9a53766,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8e4bdeec7ceb9570d440676345da1dce10329f5b,2500000000,USDC,USDC,6,67,102340,2926254891,100376,11061988,deprecated,1912699
20689819,1725604799,0x0bbad532993d5f08452e5be986119c0bace6be847e2d77f9b79afa064198919c,16777,0x724c3fe79debf836b26e5eba51eba43ae11c5eef6c716875efd449f12a05193a,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9008d19f58aabd9ed0d60971565aa8510560ab41,30000000000,USDC,USDC,6,105,958098,1246681448,710099,9918784,deprecated,1884395
20690456,1725612479,0x7097deb0c4821487f38d471c886825178eec784df7aed01fc28430f8b9467c47,103204,0x20423e58b36dc66cf68e75f292cb2ebd70123ed70fefc016233ac0991c516444,0x555ce236c0220695b68341bc48c68d52210cc35b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,139882269815,USDC,USDC,6,18,187319,14196334329,148560,3048163,deprecated,1883758
20719290,1725960143,0x3301b10e78b0bca13349719dca152b6447b5b80cd644a1484eb095244a1d907f,38,0x3cc31c460a82aee65a7b042632a99abf01613f576501da995c3a2883a2c360cc,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x52f4de8889ccdac45a10ee02d179aaaf2f5a1529,37800000000,USDC,USDC,6,176,98516,2954771153,96582,24613457,deprecated,1854924
20720374,1725973235,0xe1596231a844450eda1f183368adde90456e08dd375d8413f0fa5e7cfe44e7be,39,0x050de5e0b1a00ca19ab2422333493f00052a64789d035ed701d5fa206910cabd,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,1000000000,USDC,USDC,6,56,98504,6526129618,96570,7718195,deprecated,1853840
20756163,1726405067,0x3175de9337fbf18bbf7a020aee03cffbc45b6e163d753112b2d12506bccfa6e7,41,0x0cd927b9b1d58f94d9601eecd6872a06c3f8962fe3d406858982549c09832516,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,23273250000,USDC,USDC,6,74,247366,1420889343,241201,9358672,deprecated,1818051
20756163,1726405067,0x3175de9337fbf18bbf7a020aee03cffbc45b6e163d753112b2d12506bccfa6e7,41,0x0cd927b9b1d58f94d9601eecd6872a06c3f8962fe3d406858982549c09832516,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x24c254e27b7d5a73e40059f331a0042c0da0b176,10000000000,USDC,USDC,6,74,247366,1420889343,241201,9358672,deprecated,1818051
20756163,1726405067,0x3175de9337fbf18bbf7a020aee03cffbc45b6e163d753112b2d12506bccfa6e7,41,0x0cd927b9b1d58f94d9601eecd6872a06c3f8962fe3d406858982549c09832516,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000000000,USDC,USDC,6,74,247366,1420889343,241201,9358672,deprecated,1818051
20756163,1726405067,0x3175de9337fbf18bbf7a020aee03cffbc45b6e163d753112b2d12506bccfa6e7,41,0x0cd927b9b1d58f94d9601eecd6872a06c3f8962fe3d406858982549c09832516,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6000000000,USDC,USDC,6,74,247366,1420889343,241201,9358672,deprecated,1818051
20756163,1726405067,0x3175de9337fbf18bbf7a020aee03cffbc45b6e163d753112b2d12506bccfa6e7,41,0x0cd927b9b1d58f94d9601eecd6872a06c3f8962fe3d406858982549c09832516,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,6000000000,USDC,USDC,6,74,247366,1420889343,241201,9358672,deprecated,1818051
20756163,1726405067,0x3175de9337fbf18bbf7a020aee03cffbc45b6e163d753112b2d12506bccfa6e7,41,0x0cd927b9b1d58f94d9601eecd6872a06c3f8962fe3d406858982549c09832516,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x270263b480d1354ab6a44ed5c6b505347b0f86eb,3750000000,USDC,USDC,6,74,247366,1420889343,241201,9358672,deprecated,1818051
20756163,1726405067,0x3175de9337fbf18bbf7a020aee03cffbc45b6e163d753112b2d12506bccfa6e7,41,0x0cd927b9b1d58f94d9601eecd6872a06c3f8962fe3d406858982549c09832516,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800000000,USDC,USDC,6,74,247366,1420889343,241201,9358672,deprecated,1818051
20768967,1726559663,0xf4df9f7adad9d6850f6165b5c010e44cc20cc1d1df0a52397b10766e2c0d32d6,42,0xfddcb10a13058d2a30941748e67556b6c3a585b8e9903aea5e4c67c64fa7e06a,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,9675310000,USDC,USDC,6,68,80380,2627739362,79482,11884013,deprecated,1805247
20768972,1726559723,0x38b95745edc0a1ddba42027a96f2fe3014bfc537c7d63532713fdcdb642a9b91,43,0xfdbbae21f9424be727f6a41a0c44e2a4e519418d53cf2cf4716238250196c0e4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcf52c5cbf5bc68f9505c028e994a277d0bc1b23b,3000000000,USDC,USDC,6,140,98492,2408812163,96558,14138581,deprecated,1805242
20783475,1726734863,0x9b260da442f63f1d30e82905521f31a2ed6cd31737097deb23a0495e3a4864ea,44,0x51e4dc5291d7c816f433c4b229e224fb1d95ff63c5e76b166f6ac5043806af7d,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x302f1ec46029a00457b1929c1aa5610471e9c682,1248000000,USDC,USDC,6,69,80368,20499606531,79470,9085380,deprecated,1790739
20826158,1727249603,0xe5c060348110829e00f197b403026158efe8a254ea66e29541fbede50f77f058,113184,0x8a82522da407e480bca535ebb2aebd318a25468e76255422f77ecc7496cdc617,0x555ce236c0220695b68341bc48c68d52210cc35b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,99901756777,USDC,USDC,6,7,187333,22276705930,148572,887863,deprecated,1748056
20826247,1727250683,0xa0bb88ce400bc51562ed674761321a49fa9d5f57fdc2a7f65a25276ce190b446,45,0x2e3c9da7fbd0025843e7595b7f9a79ec5ac7ace15a60c1eeb330839f56dd8a25,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x70329444f2b33881d5de53a7af51f2485143ed3f,50000000000,USDC,USDC,6,179,80368,13231594638,79470,14537143,deprecated,1747967
20826338,1727251799,0xcbf581eaabfc39d6177aca8b334763c4d674f52ec0ccaeaa1d52a625882de9fd,46,0xdc2adc2c25d0796b36ff79e4c32df7d52aa55b8e6f66afa2f48574f3fdb3d838,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,50000000000,USDC,USDC,6,48,80380,20503938490,79482,7199210,deprecated,1747876
20832564,1727326931,0xfca82d976d0b0ca2d4290003dae3b8426823c630c059b5d04a2203fb8d8b1509,9939,0x15a009d0ebce6b1efba4f514cfa6f30c658decb901672b81459f0e4f88a37131,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9008d19f58aabd9ed0d60971565aa8510560ab41,32000163075,USDC,USDC,6,51,1799816,14110529142,899908,11742696,deprecated,1741650
20862349,1727685827,0xe1f6888a722b1e9108412c8a4638c304374ef7228f9944082ec506ebe7bdb109,50,0xd76bc7d0c85a718fb3199b9873567150c4acb3544365f178de582e3cdc9b08b5,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,564000000,USDC,USDC,6,53,98504,6914426860,96570,7959514,deprecated,1711865
20971995,1729007747,0x45a6cae3a30ad814a367bcafb0ad2c3dc989b6b55177f1a09b70fbb0ad8025cf,126919,0xbe58a26f1e1d658876cab97b4059e9d9b497088c19e5613ac2ee74672da005a7,0x555ce236c0220695b68341bc48c68d52210cc35b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,99897116211,USDC,USDC,6,14,187333,29681962553,148572,2058467,deprecated,1602219
20972133,1729009415,0xf1c3594cd2c0457ff2d00104bf7d56199a83a4848680e75914b1bf220f0c392c,55,0x6781e209ebf06ef0c32a42edd72b7741d9fbd15046bc4554b9937b75042f0e1f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,22899510000,USDC,USDC,6,346,264725,18904194644,258289,28462233,deprecated,1602081
20972133,1729009415,0xf1c3594cd2c0457ff2d00104bf7d56199a83a4848680e75914b1bf220f0c392c,55,0x6781e209ebf06ef0c32a42edd72b7741d9fbd15046bc4554b9937b75042f0e1f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x24c254e27b7d5a73e40059f331a0042c0da0b176,10000000000,USDC,USDC,6,346,264725,18904194644,258289,28462233,deprecated,1602081
20972133,1729009415,0xf1c3594cd2c0457ff2d00104bf7d56199a83a4848680e75914b1bf220f0c392c,55,0x6781e209ebf06ef0c32a42edd72b7741d9fbd15046bc4554b9937b75042f0e1f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6000000000,USDC,USDC,6,346,264725,18904194644,258289,28462233,deprecated,1602081
20972133,1729009415,0xf1c3594cd2c0457ff2d00104bf7d56199a83a4848680e75914b1bf220f0c392c,55,0x6781e209ebf06ef0c32a42edd72b7741d9fbd15046bc4554b9937b75042f0e1f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000000000,USDC,USDC,6,346,264725,18904194644,258289,28462233,deprecated,1602081
20972133,1729009415,0xf1c3594cd2c0457ff2d00104bf7d56199a83a4848680e75914b1bf220f0c392c,55,0x6781e209ebf06ef0c32a42edd72b7741d9fbd15046bc4554b9937b75042f0e1f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,6000000000,USDC,USDC,6,346,264725,18904194644,258289,28462233,deprecated,1602081
20972133,1729009415,0xf1c3594cd2c0457ff2d00104bf7d56199a83a4848680e75914b1bf220f0c392c,55,0x6781e209ebf06ef0c32a42edd72b7741d9fbd15046bc4554b9937b75042f0e1f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcf52c5cbf5bc68f9505c028e994a277d0bc1b23b,3000000000,USDC,USDC,6,346,264725,18904194644,258289,28462233,deprecated,1602081
20972133,1729009415,0xf1c3594cd2c0457ff2d00104bf7d56199a83a4848680e75914b1bf220f0c392c,55,0x6781e209ebf06ef0c32a42edd72b7741d9fbd15046bc4554b9937b75042f0e1f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x270263b480d1354ab6a44ed5c6b505347b0f86eb,1875000000,USDC,USDC,6,346,264725,18904194644,258289,28462233,deprecated,1602081
20972140,1729009499,0x1d96d6151045d128c088bb896141a1b90b5905bfbd47692ebea87d19621c3cfa,265,0xb34875f5b465a62b6b4d2d4d01287d67107a1e11755362c955753dd82138505c,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800000000,USDC,USDC,6,27,84201,21805999393,83288,4647801,deprecated,1602074
20991961,1729248635,0x508a915b04d130ccf8dacfc7afd8fac4731227d22d194dde595c48625ecfc6d6,56,0xbd6471acb12cfef5ed2b5b60aa99ca6d96095c18c2dab1c128eaa6fb1248d911,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,9800000000,USDC,USDC,6,173,98504,18324330854,96570,16436559,deprecated,1582253
21083696,1730354543,0xf54418814a46bdcb33825c72329fcac409f09006575cbebf0c0354d20879c343,13415,0x21f4119e3a5b53654e00a5e5b047f9015732ffedeffe474b7acf3b9fbb541701,0x9e4e147d103def9e98462884e7ce06385f8ac540,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,4648240000,USDC,USDC,6,120,210000,8745434042,45172,8634252,deprecated,1490518
21112476,1730701511,0x0888e4bfe20b334ef61edf669697a76271ca405f09272f2f67d54013e2ae43d9,58,0xea47a6e9675a41faf1d7568ef5771b7abd34023979b18f92e5cf0f856aaf0eb3,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,12908400000,USDC,USDC,6,214,98528,3496188263,96594,21787675,deprecated,1461738
21113610,1730715179,0x02d22457e8a3cbf2b4e2dcd89e2ac9f5300f0b99afc97a3c7653ca66723874f2,59,0x029afae4cdb7234116c5bf4cfa47f700720b1b7d22dd8f4029589694ea8aee86,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,2620000000,USDC,USDC,6,35,98504,5950780749,96570,4884913,deprecated,1460604
21113710,1730716379,0xe852afbde8b123f45d23a9f5faef843883c981518869b0f04ce23824d5070ed3,60,0x64b14cdb8c7b955f04702d5a44f03c140840fa161ce67e46f6f61a764a79fe7c,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,194790000,USDC,USDC,6,38,84189,4519454302,83276,6384092,deprecated,1460504
21162410,1731303623,0x692f2fc6f57c1be0429ed154dfadd8ec3733a952e7d88ab54fd9e78fb7933712,63,0x76ae15936a1beb79ab4b39e60408f0b7940d580247fcb8001f4222b46908d589,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,15000000000,USDC,USDC,6,206,98516,14678591952,96582,22510973,deprecated,1411804
21178621,1731499079,0x46658eb9c7a0cddb61520839c922c678c1d322912d344c5c87ca8456b285eabe,144013,0xf33442087bc80d517087d795481aae66fc09217ed065d6e9906e2ae1642609ba,0x555ce236c0220695b68341bc48c68d52210cc35b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,199795181408,USDC,USDC,6,6,187333,40000610768,148572,723945,deprecated,1395593
21178638,1731499319,0x76d29cdd2104daedd1394aad960cbdae2cc3b8626d01b756d9f81f69fba95775,64,0xaf20fac7c91806581a9cfc528383d5df857099cbb5bbcd4988e973db08c75449,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x06555ddd07673c457a631a18754cfbb320afb0e6,50000000,USDC,USDC,6,82,80368,35869436817,79470,11002948,deprecated,1395576
21184379,1731568547,0x574bd5fdb50df429b9ab8349cb0daa1f5cf78817c924359f01ad23d326440211,65,0x16783e111d8ff98c198585491d113de76f54536726bd9e127b66df8d846f07a2,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x06555ddd07673c457a631a18754cfbb320afb0e6,99950000000,USDC,USDC,6,22,80392,38437779258,79494,3248527,deprecated,1389835
21191675,1731656579,0x63952532690b8aaf4cbca1a797fd8b5716d379796cd536a67d2e8ea39f2ac125,66,0xe383250bd4de882c299856ac3659c0ebb222ff9c6fa5b52e80a98a2f01426592,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,22517000000,USDC,USDC,6,23,294274,13718661275,287376,4925704,deprecated,1382539
21191675,1731656579,0x63952532690b8aaf4cbca1a797fd8b5716d379796cd536a67d2e8ea39f2ac125,66,0xe383250bd4de882c299856ac3659c0ebb222ff9c6fa5b52e80a98a2f01426592,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,10000000000,USDC,USDC,6,23,294274,13718661275,287376,4925704,deprecated,1382539
21191675,1731656579,0x63952532690b8aaf4cbca1a797fd8b5716d379796cd536a67d2e8ea39f2ac125,66,0xe383250bd4de882c299856ac3659c0ebb222ff9c6fa5b52e80a98a2f01426592,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000000000,USDC,USDC,6,23,294274,13718661275,287376,4925704,deprecated,1382539
21191675,1731656579,0x63952532690b8aaf4cbca1a797fd8b5716d379796cd536a67d2e8ea39f2ac125,66,0xe383250bd4de882c299856ac3659c0ebb222ff9c6fa5b52e80a98a2f01426592,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6000000000,USDC,USDC,6,23,294274,13718661275,287376,4925704,deprecated,1382539
21191675,1731656579,0x63952532690b8aaf4cbca1a797fd8b5716d379796cd536a67d2e8ea39f2ac125,66,0xe383250bd4de882c299856ac3659c0ebb222ff9c6fa5b52e80a98a2f01426592,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,6000000000,USDC,USDC,6,23,294274,13718661275,287376,4925704,deprecated,1382539
21191675,1731656579,0x63952532690b8aaf4cbca1a797fd8b5716d379796cd536a67d2e8ea39f2ac125,66,0xe383250bd4de882c299856ac3659c0ebb222ff9c6fa5b52e80a98a2f01426592,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcf52c5cbf5bc68f9505c028e994a277d0bc1b23b,3000000000,USDC,USDC,6,23,294274,13718661275,287376,4925704,deprecated,1382539
21191675,1731656579,0x63952532690b8aaf4cbca1a797fd8b5716d379796cd536a67d2e8ea39f2ac125,66,0xe383250bd4de882c299856ac3659c0ebb222ff9c6fa5b52e80a98a2f01426592,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800000000,USDC,USDC,6,23,294274,13718661275,287376,4925704,deprecated,1382539
21191675,1731656579,0x63952532690b8aaf4cbca1a797fd8b5716d379796cd536a67d2e8ea39f2ac125,66,0xe383250bd4de882c299856ac3659c0ebb222ff9c6fa5b52e80a98a2f01426592,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,10500000000,USDC,USDC,6,23,294274,13718661275,287376,4925704,deprecated,1382539
21193124,1731674051,0xc9bb45d41c6693e7d86f70b398b47afe996398ac349e7a4339aef3f6a0b8531b,67,0xe71e11d21f31d49c8b581ea7ba925c8388fc7abc29272c27f54e8672403cb675,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x270263b480d1354ab6a44ed5c6b505347b0f86eb,3750000000,USDC,USDC,6,53,98516,14137023709,96582,8078335,deprecated,1381090
21234604,1732173959,0xb70e9ecc34c58d4226d06eb03698a207dcf17687bfad1e8a0ea7622a69986bc7,3746,0x8a06ba7e75c698779f2f2216bf21617cff4148148be9c04fecbf756901cb9964,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9008d19f58aabd9ed0d60971565aa8510560ab41,25000000000,USDC,USDC,6,58,700000,9617887499,216934,4547436,deprecated,1339610
21286097,1732795643,0xcca1050555d3358366a8f489d2432eecc56c5da2d226fc9fc6fa0e79e3c89e77,70,0xfd1a20846149e513df72d644ea7601d71a942a400a25347e675b2a760e18a586,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,3970000000,USDC,USDC,6,42,80380,8720549180,79482,5201350,deprecated,1288117
21291825,1732864859,0xc013203da2f867f17cff46343cff11c3e5a5c9c8fb61b6d87edbe2f3bd93a88b,152676,0x499325a7019c02c128797fa7e0530df7fcbd5106d8ab037da31a1ad9f1cff911,0x555ce236c0220695b68341bc48c68d52210cc35b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,149862406819,USDC,USDC,6,7,187333,19277438446,148572,909879,deprecated,1282389
21291844,1732865087,0x9646e91c703d2087db4cca3d3351adf397ad6d52a3fb51ab831fe6e6d83d4f7d,71,0x5c8a497995a5cf6e5b12203d85f4635fa7421a65522873128f913ccc79b540bb,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf3b93c63bc7383aa3462b082ed953c78137b12d4,20000000,USDC,USDC,6,59,98504,7616025870,96570,9359372,deprecated,1282370
21292436,1732872251,0x3e54973b13b40810ab215b0fa064ecf182a620f74f368867db0e2f132bc5e7fd,72,0xf498cf845dd0f09f4049862ce6cd5bd0d611276d51302ec8bd5f092a601da028,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf3b93c63bc7383aa3462b082ed953c78137b12d4,149980000000,USDC,USDC,6,47,98516,6882914002,96582,10219939,deprecated,1281778
21315960,1733156219,0x95c84ae16df35a9c9c563df01fad375b0dc21b24a8fb12c08243a3b0afbcb837,155467,0x08ddc39ee392d1965b67aa66e4afefa92030410b2d99612798ed902d60699bd2,0x555ce236c0220695b68341bc48c68d52210cc35b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,199793593012,USDC,USDC,6,75,187333,30895528479,148572,5804721,deprecated,1258254
